mp_id,formula,bg_eV,gap_type,gt_code,ehull,stable,fold0,fold1,fold2,fold3,fold4
mp-1018752,LaTeCl,0.6571,Direct,0,0.0026,Stable,train,train,train,train,test
mp-1018941,PrTeCl,0.421,Direct,0,0.0,Stable,train,train,test,train,train
mp-1018818,NdTeCl,0.4133,Direct,0,0.0001,Stable,val,test,val,train,train
mp-504630,InTeCl,1.6633,Direct,0,0.0,Stable,train,train,val,train,test
mp-573751,AlTeCl7,3.3025,Indirect,1,0.0,Stable,train,train,train,test,val
mp-669345,TaTeCl9,2.7878,Direct,0,0.0003,Stable,test,train,train,train,train
mp-669348,NbTeCl9,2.2165,Direct,0,0.0032,Stable,train,val,test,train,train
mp-28938,Nb3TeCl7,0.7027,Direct,0,0.0,Stable,train,test,train,train,train
mp-28944,BiTeCl,1.5135,Indirect,1,0.0,Stable,train,val,test,train,train
mp-28330,TeAuCl7,1.5508,Indirect,1,0.0,Stable,train,test,train,train,train
mp-29713,NbTeCl9,2.1717,Indirect,1,0.0108,Stable,train,train,train,train,test
mp-541877,TaTeCl9,2.6483,Indirect,1,0.0091,Stable,train,train,train,test,train
mp-571179,AlTeCl7,3.1559,Indirect,1,0.0012,Stable,train,val,train,train,test
mp-22975,Rb2TeCl6,2.6398,Indirect,1,0.0,Stable,train,test,train,train,train
mp-23465,Cs2TeCl6,2.7815,Indirect,1,0.0,Stable,train,val,test,train,train
mp-27833,Tl2TeCl6,2.5741,Indirect,1,0.0,Stable,train,test,train,train,train
mp-569149,K2TeCl6,2.5557,Indirect,1,0.0,Stable,train,train,train,test,train
mp-723393,,0.7062,Indirect,1,1.0781,Unstable,test,train,train,train,train
mp-644827,,1.8037,Direct,0,0.0,Stable,train,train,test,train,train
mp-27449,GaTeCl,2.1702,Direct,0,0.0,Stable,val,train,test,train,train
mp-29102,Hg3TeCl4,2.3567,Direct,0,0.0,Stable,train,train,val,test,train
mp-1102615,CeTeCl,0.014,Indirect,1,0.0242,Stable,train,train,train,train,test
mp-1103189,LaTeCl,0.8821,Direct,0,0.0,Stable,train,train,train,test,train
mp-557992,InTeClO3,3.0755,Indirect,1,0.0,Stable,train,train,test,train,val
mp-616455,TeMoCl7O,2.5316,Indirect,1,0.0342,Stable,train,test,train,val,val
mp-736257,,0.0021,Indirect,1,1.6149,Unstable,val,train,test,train,train
mp-759866,,3.0969,Indirect,1,0.0233,Stable,train,val,test,train,train
mp-1104737,MgTe(ClO)6,0.7145,Indirect,1,0.8447,Unstable,train,val,test,train,train
mp-707765,,3.3769,Indirect,1,0.0168,Stable,test,train,train,train,train
mp-1196950,TePb3Cl4O3,3.2599,Direct,0,0.0078,Stable,test,train,train,train,train
mp-1217378,TePb3(ClO2)2,2.0877,Indirect,1,0.0,Stable,train,train,train,test,train
mp-557130,Zn2TeCl2O3,3.7044,Direct,0,0.0,Stable,train,train,train,test,train
mp-950214,Cd2TeCl2O3,3.4748,Direct,0,0.005,Stable,train,test,train,train,train
mp-559379,SbTeClO3,3.1556,Indirect,1,0.0,Stable,train,test,train,train,train
mp-559805,HoTeClO3,3.8573,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1219504,Sb3TeClO6,2.6933,Indirect,1,0.0021,Stable,train,train,train,test,train
mp-628665,AlBiTeCl4,2.1634,Indirect,1,0.0,Stable,test,val,train,train,train
mp-1235589,LiSb3TeClO6,0.5885,Indirect,1,0.2085,Unstable,train,train,test,val,train
mp-1193890,Mn4SiTeCl2O7,2.4894,Direct,0,0.0,Stable,train,train,train,test,train
mp-1179291,,0.0089,Indirect,1,0.9725,Unstable,test,train,train,val,train
mp-1201918,,3.2584,Direct,0,0.0061,Stable,val,train,test,train,train
mp-600198,,3.0652,Indirect,1,0.1067,Unstable,train,val,test,train,train
mp-1197714,,3.3389,Indirect,1,0.0063,Stable,train,train,test,train,train
mp-1217518,,0.0494,Indirect,1,0.3427,Unstable,train,train,train,test,train
mp-570177,,3.1519,Indirect,1,0.0611,Stable,test,train,train,val,train
mp-680388,ZnCuTeCl2O3,0.0001,Indirect,1,0.0091,Stable,val,train,train,train,test
mp-1196941,,3.9733,Indirect,1,0.0652,Stable,train,train,train,test,val
mp-1197706,,0.5398,Indirect,1,0.4473,Unstable,train,train,test,train,train
mp-558504,BaZnTeCl2O3,3.793,Indirect,1,0.0033,Stable,test,train,train,train,train
mp-1235303,LiSb3TeClO6,0.3837,Indirect,1,0.2213,Unstable,train,test,train,train,train
mp-1194678,Bi2TeIClO8,2.8168,Indirect,1,0.0,Stable,train,test,train,train,train
mp-1204279,,1.7522,Direct,0,0.1131,Unstable,train,test,train,train,train
mp-1208308,,0.7074,Indirect,1,0.0163,Stable,test,val,train,train,val
mp-28176,Te2PdCl10,1.5721,Direct,0,0.0099,Stable,train,train,val,train,test
mp-30971,CuTe2Cl,0.5969,Indirect,1,0.0,Stable,test,train,train,train,val
mp-540629,Al2Te2Cl7,1.4498,Indirect,1,0.0027,Stable,train,train,train,train,test
mp-542662,Ga2Te2Cl7,1.4589,Indirect,1,0.0,Stable,val,train,test,train,train
mp-569467,Ag5Te2Cl,0.2316,Direct,0,0.0004,Stable,train,test,val,train,train
mp-581449,Re(TeCl6)2,0.9304,Indirect,1,0.0026,Stable,train,train,train,test,val
mp-569684,Zr(TeCl6)2,3.0775,Direct,0,0.0,Stable,train,train,train,val,test
mp-651409,Hf(TeCl6)2,1.885,Direct,0,0.1297,Unstable,val,val,train,test,train
mp-27852,Hg3(TeCl)2,1.9134,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1192488,Al2Te2Cl7,0.0045,Indirect,1,0.1977,Unstable,train,val,train,train,test
mp-1193877,Bi3(TeCl5)2,1.2582,Indirect,1,0.0,Stable,test,train,train,train,train
mp-28633,Re(TeCl6)2,0.8927,Indirect,1,0.0144,Stable,train,train,train,test,val
mp-29428,Ta(TeCl3)2,1.1619,Direct,0,0.0049,Stable,train,val,train,test,train
mp-623135,Bi3(TeCl5)2,1.3962,Indirect,1,0.0285,Stable,val,train,train,train,test
mp-773980,Bi3(TeCl5)2,1.2266,Indirect,1,0.0329,Stable,train,train,train,train,test
mp-540628,Al(TeCl2)2,1.3271,Direct,0,0.0,Stable,train,test,train,train,train
mp-573465,Ag5Te2Cl,0.1985,Direct,0,0.0,Stable,train,train,val,train,test
mp-1193652,Re(TeCl2)2,2.1542,Indirect,1,0.0,Stable,train,train,train,test,train
mp-710168,Te2Pb3(ClO3)2,2.5868,Indirect,1,0.0182,Stable,train,train,train,test,train
mp-554952,Te2Pb3(ClO3)2,2.5594,Direct,0,0.0,Stable,val,val,test,train,train
mp-560170,Nd5Te2Cl3O10,3.3387,Indirect,1,0.0,Stable,train,train,test,train,train
mp-545344,NdTe2ClO5,0.2552,Indirect,1,0.1051,Unstable,train,train,train,train,test
mp-550437,GdTe2ClO5,0.3767,Indirect,1,0.1151,Unstable,train,train,train,train,test
mp-554135,Te2MoCl4O,1.211,Indirect,1,0.1104,Unstable,train,train,train,train,test
mp-559874,FeTe2ClO5,2.1486,Indirect,1,0.0072,Stable,train,test,train,train,train
mp-567543,UHg3(TeCl3)2,0.2051,Indirect,1,0.0,Stable,train,test,train,train,train
mp-1192395,Hg3Bi2(TeCl4)2,3.0056,Indirect,1,0.0,Stable,train,val,test,train,val
mp-1194704,GaSb2(TeCl2)2,0.6435,Indirect,1,0.0061,Stable,train,train,val,train,test
mp-558875,HoTe2ClO5,2.9145,Direct,0,0.0,Stable,test,train,train,train,train
mp-567743,AlSb2(TeCl2)2,1.0432,Indirect,1,0.0,Stable,train,test,train,train,train
mp-581276,Cu2Te2Cl2O5,0.0749,Indirect,1,0.0087,Stable,train,train,train,train,test
mp-1193732,Te2PdPb2(ClO3)2,1.4221,Indirect,1,0.0043,Stable,test,train,train,train,train
mp-554882,DyCuTe2ClO6,0.6082,Indirect,1,0.0,Stable,train,train,test,train,train
mp-555884,ErCuTe2ClO6,0.6057,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1200931,AlBi2Te2BrCl4,0.8872,Indirect,1,0.0176,Stable,train,test,train,train,val
mp-1204489,AlSb2Te2BrCl4,0.5732,Indirect,1,0.0,Stable,val,train,train,train,test
mp-624117,Cs3V4Te2ClO14,2.2975,Indirect,1,0.0009,Stable,train,val,train,test,train
mp-572778,Cu3BiTe2ClO8,0.1785,Indirect,1,0.0613,Stable,train,train,train,test,train
mp-1200140,,1.9208,Indirect,1,0.0915,Stable,test,val,train,train,train
mp-1201326,,2.1648,Indirect,1,0.0961,Stable,train,test,train,train,train
mp-27628,,1.3552,Indirect,1,0.0,Stable,train,val,test,train,train
mp-541868,Te3MoCl16,0.0528,Indirect,1,0.0014,Stable,test,train,train,train,train
mp-2767093,Te3MoCl16,0.4888,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1212726,Ga3Te3Cl,1.3323,Indirect,1,0.0,Stable,train,test,train,train,train
mp-1224202,In2CuTe3Cl,0.6182,Direct,0,0.0708,Stable,test,train,val,train,train
mp-562912,Co6Te3(ClO6)2,2.2763,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1198077,Te3WCl4O,1.1293,Direct,0,0.0444,Stable,val,train,test,train,train
mp-1200464,Fe3Te3ClO10,1.9996,Indirect,1,0.0085,Stable,train,train,train,test,train
mp-1201019,FeTe3ClO7,2.2711,Indirect,1,0.0,Stable,train,test,val,train,train
mp-1212325,MgTe3(ClO)6,0.3503,Indirect,1,0.9482,Unstable,train,val,test,train,train
mp-1236964,MgTe3(ClO)6,0.097,Direct,0,1.0775,Unstable,test,train,train,train,train
mp-1218587,Sr4Te3(ClO2)4,3.3574,Indirect,1,0.0,Stable,train,train,test,train,train
mp-562004,CaCo2Te3(ClO4)2,2.1672,Indirect,1,0.0,Stable,train,train,train,test,train
mp-562378,SrCo2Te3(ClO4)2,1.8677,Direct,0,0.0,Stable,train,val,val,train,test
mp-646605,SrNi2Te3(ClO4)2,3.1308,Indirect,1,0.0,Stable,test,train,val,train,train
mp-677467,,2.6111,Indirect,1,0.0,Stable,train,train,train,test,train
mp-682548,,2.6571,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1201099,,1.71,Indirect,1,0.1924,Unstable,train,test,train,train,train
mp-29991,Bi2Te4Cl7,1.3766,Direct,0,0.0047,Stable,train,val,train,test,val
mp-29419,Hf(Te2Cl3)2,1.2626,Indirect,1,0.0,Stable,train,train,train,train,test
mp-29114,Re3Te4Cl5,1.2693,Indirect,1,0.0,Stable,train,train,test,train,train
mp-669521,Nb3Te4ClO15,2.4392,Indirect,1,0.0012,Stable,train,train,train,train,test
mp-1191023,Bi3Te4(ClO2)5,2.4347,Indirect,1,0.002,Stable,train,test,train,train,train
mp-1195835,Ga2SbTe4Cl7,1.2309,Direct,0,0.0,Stable,train,train,test,train,train
mp-1198418,TaTe4Cl4O,1.1624,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1205458,Re2Te4Cl22O,0.0735,Indirect,1,0.0502,Stable,train,train,train,test,train
mp-1229222,Ag10Te4BrCl,0.2208,Direct,0,0.0016,Stable,train,val,test,train,train
mp-653823,Re2Te4Cl22O,0.0638,Indirect,1,0.0454,Stable,train,train,val,test,val
mp-1199992,Nb3Te4ClO15,2.3912,Direct,0,0.0,Stable,train,test,train,train,val
mp-1208669,Ta3Te4ClO15,2.5158,Direct,0,0.0,Stable,train,train,test,train,train
mp-555161,Ni5Te4(ClO6)2,3.04,Indirect,1,0.0015,Stable,train,test,val,train,train
mp-561564,Co5Te4(ClO6)2,2.3649,Indirect,1,0.0181,Stable,val,val,train,test,val
mp-568916,K6InTe4Cl,1.9503,Direct,0,0.0,Stable,test,train,train,train,val
mp-1195865,Ce2Te4Cl2O11,1.4548,Indirect,1,0.0,Stable,train,train,train,test,train
mp-1197627,Pu2Te4Cl2O11,0.232,Indirect,1,0.0191,Stable,train,test,train,train,train
mp-1202980,Zr2Te4Cl2O11,3.164,Indirect,1,0.0,Stable,val,val,train,train,test
mp-1204459,NbTe4Cl4O,0.849,Indirect,1,0.018,Stable,train,train,test,train,train
mp-555641,Nb2Te4Cl10O,1.19,Indirect,1,0.0078,Stable,test,train,train,train,train
mp-562327,Co5Te4Cl4O11,1.8011,Indirect,1,0.0,Stable,test,train,train,train,train
mp-699570,VTe4Cl4O,0.7846,Indirect,1,0.1713,Unstable,train,train,train,val,test
mp-1233289,MgNb2Te4Cl10O,0.0029,Indirect,1,0.1107,Unstable,train,train,train,train,test
mp-1233587,CaNb2Te4Cl10O,0.0213,Indirect,1,0.1054,Unstable,test,val,train,train,train
mp-1235095,LiNb2Te4Cl10O,0.199,Indirect,1,0.0493,Stable,train,train,train,val,test
mp-1235057,LiNb2Te4Cl10O,0.0282,Indirect,1,0.0355,Stable,train,test,train,train,train
mp-1235031,LiNb2Te4Cl10O,0.0105,Indirect,1,0.0335,Stable,train,train,train,test,train
mp-1235324,LiNb2Te4Cl10O,0.1027,Indirect,1,0.0358,Stable,train,train,test,train,train
mp-1235201,LiNb2Te4Cl10O,0.0095,Indirect,1,0.0469,Stable,test,train,train,train,train
mp-1235510,LiNb2Te4Cl10O,0.0922,Indirect,1,0.0431,Stable,test,train,train,train,train
mp-1236046,LiNb2Te4Cl10O,0.1048,Indirect,1,0.0545,Stable,train,train,train,test,train
mp-1213361,Fe2Te4BrClO10,1.9778,Indirect,1,0.0075,Stable,train,train,val,test,train
mp-1197762,Na2Y3Te4(ClO4)3,3.6276,Indirect,1,0.0,Stable,train,train,train,train,test
mp-1212800,,0.1149,Indirect,1,0.1255,Unstable,train,train,train,train,test
mp-1235262,LiNb2Te4Cl10O,0.1826,Indirect,1,0.0646,Stable,test,train,train,train,train
mp-1356028,Ba2Cu4Te4Cl4O11,0.0859,Indirect,1,3.4928,Unstable,train,train,test,val,train
mp-558663,Ca2CuTe4(ClO5)2,0.5422,Indirect,1,0.0,Stable,train,train,val,train,test
mp-743878,,1.5179,Indirect,1,0.0,Stable,train,test,train,train,train
mp-1217748,,0.5747,Indirect,1,0.0254,Stable,train,train,test,train,train
mp-559046,Sm2MnTe5Cl2O13,2.6911,Indirect,1,0.0,Stable,train,train,train,test,val
mp-683957,Nd4CuTe5(ClO5)3,1.4914,Indirect,1,0.0,Stable,train,train,val,test,train
mp-1105647,Te6IrCl3,1.1251,Indirect,1,0.0,Stable,train,val,train,train,test
mp-979264,Te6RhCl3,1.0896,Indirect,1,0.0,Stable,train,train,train,train,test
mp-31305,Hf(TeCl)6,1.0069,Indirect,1,0.0058,Stable,test,val,train,train,train
mp-31304,Zr(TeCl)6,1.0132,Indirect,1,0.0067,Stable,train,train,train,train,test
mp-27808,,3.0146,Indirect,1,0.0022,Stable,test,val,train,train,train
mp-555442,Ni7Te6(ClO9)2,2.7053,Indirect,1,0.0,Stable,train,test,train,train,val
mp-558759,Cd4Te6Cl6O13,3.3605,Indirect,1,0.0076,Stable,train,test,train,train,train
mp-645953,Fe5Te6(ClO9)2,0.0215,Indirect,1,0.0136,Stable,train,test,train,train,train
mp-703866,Bi2Te7Cl8,0.7266,Direct,0,0.0071,Stable,train,val,test,train,val
mp-1193541,Te7RhCl7,1.4006,Indirect,1,0.0575,Stable,train,test,train,train,train
mp-1193756,Te7IrCl7,1.4044,Indirect,1,0.0477,Stable,train,test,train,train,train
mp-30097,Bi2Te7Cl8,0.8311,Indirect,1,0.0,Stable,train,train,train,train,test
mp-30096,Be2Te7Cl6,1.2797,Indirect,1,0.0006,Stable,test,train,train,val,train
mp-1203316,Ce2Te7Cl2O17,1.3777,Indirect,1,0.0009,Stable,val,train,train,test,train
mp-683967,Cd7Te7Cl8O17,3.4292,Direct,0,0.0,Stable,train,train,train,test,train
mp-697593,Te7WCl5O,0.6448,Indirect,1,0.0303,Stable,test,train,train,train,train
mp-1173616,Nd5Te7WCl3O23,2.654,Direct,0,0.0,Stable,test,train,train,train,train
mp-1173622,Pr5Te7MoCl3O23,2.6886,Direct,0,0.0,Stable,test,train,train,train,train
mp-1173624,Nd5Te7MoCl3O23,2.6333,Direct,0,0.0,Stable,test,train,train,train,train
mp-1173612,Pr5Te7WCl3O23,2.6893,Direct,0,0.0,Stable,train,train,test,train,train
mp-1191663,Te8RuCl2,0.1776,Indirect,1,0.1017,Unstable,test,train,val,train,train
mp-624000,Re(Te4Cl3)2,0.2049,Indirect,1,0.1334,Unstable,train,train,test,train,val
mp-29499,Re3Te8Cl3,0.9398,Indirect,1,0.0,Stable,train,train,train,train,test
mp-29708,Hf(Te4Cl3)2,0.9155,Direct,0,0.0046,Stable,train,test,train,train,val
mp-1197560,Ga8Sb7Te8Cl29,1.4761,Indirect,1,0.0017,Stable,val,val,train,train,test
mp-1203106,Ga7Sb7(Te4Cl13)2,1.4002,Direct,0,0.0,Stable,val,train,val,train,test
mp-1220960,NaAl6Sb7(TeCl3)8,1.4673,Indirect,1,0.0004,Stable,train,train,train,train,test
mp-1225073,Ga6AgSb7(TeCl3)8,1.4202,Indirect,1,0.0,Stable,train,train,train,train,test
mp-1195918,NaGa6Sb7(TeCl3)8,1.4941,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1196993,Ga6CuSb7(TeCl3)8,1.1443,Indirect,1,0.0029,Stable,train,train,train,test,train
mp-1200510,NaAl6Sb7(TeCl3)8,1.4978,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1203469,In2Te9RuCl8,1.3095,Direct,0,0.0253,Stable,train,train,test,train,train
mp-1217517,Te15Mo2(Cl6O)2,0.1323,Direct,0,0.0768,Stable,train,train,test,train,val
mp-557285,Ho11Te16ClO48,2.8672,Indirect,1,0.0,Stable,train,test,train,train,train
mp-1203042,Cs6Dy21Te34Cl,0.8856,Indirect,1,0.0,Stable,train,train,val,test,train
mp-1201961,Cs6Ho21Te34Cl,0.8944,Indirect,1,0.0,Stable,train,train,train,test,train
mp-27648,,0.6563,Indirect,1,0.0,Stable,train,test,train,train,train
mp-29236,InTeBr,1.7356,Direct,0,0.0,Stable,train,train,test,val,train
mp-31036,CuTe2Br,0.7461,Indirect,1,0.0,Stable,train,train,train,train,test
mp-1188637,Tl5Te2Br,0.2368,Direct,0,0.0016,Stable,train,train,test,train,train
mp-33723,BiTeBr,1.2364,Indirect,1,0.0,Stable,train,train,val,test,train
mp-29190,Te4MoBr,0.8579,Direct,0,0.1072,Unstable,train,train,train,test,val
mp-1198669,La3Te4Br,0.0537,Direct,0,0.0,Stable,train,test,train,train,train
mp-1212594,In3Te3Br,1.3042,Direct,0,0.0,Stable,train,test,train,train,train
mp-1212718,Ga3Te3Br,1.3147,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1214871,Al3Te3Br,1.8972,Direct,0,0.1551,Unstable,test,train,val,train,train
mp-1215016,Ag5Te2Br,0.2079,Direct,0,0.0008,Stable,train,train,train,train,test
mp-568778,CuTeBr,0.8012,Indirect,1,0.0,Stable,test,train,train,train,train
mp-556060,NdTeBrO3,0.3427,Indirect,1,0.0956,Stable,train,train,train,train,test
mp-557410,NdTe2BrO5,1.9685,Indirect,1,0.0139,Stable,test,train,train,train,val
mp-1191326,InTeBrO3,2.9011,Indirect,1,0.0183,Stable,train,val,train,test,train
mp-1201424,FeTe3BrO7,1.0909,Indirect,1,0.0,Stable,val,train,val,test,train
mp-554007,FeTe2BrO5,1.8634,Indirect,1,0.0118,Stable,train,test,train,train,train
mp-571177,Hg3Te2IBr,1.2572,Indirect,1,0.0109,Stable,test,train,train,train,val
mp-559895,ErCuTe2BrO6,0.5857,Indirect,1,0.0034,Stable,train,val,train,train,test
mp-863764,,0.6717,Direct,0,0.1378,Unstable,test,train,train,train,val
mp-27853,Hg3(TeBr)2,1.704,Indirect,1,0.0,Stable,train,train,train,val,test
mp-29251,,2.5231,Direct,0,0.009,Stable,val,train,test,val,train
mp-1193128,Te2Pb3(BrO3)2,2.5124,Direct,0,0.0,Stable,test,train,train,train,train
mp-1196951,Ce2Te7Br2O17,1.2014,Indirect,1,0.0,Stable,train,train,train,test,train
mp-581171,Co5Te4(BrO6)2,2.2652,Indirect,1,0.0085,Stable,val,train,train,train,test
mp-1202377,Zr2Te4Br2O11,2.8298,Indirect,1,0.0,Stable,train,train,train,train,test
mp-1217453,TePb3(BrO2)2,1.923,Indirect,1,0.0,Stable,train,train,train,test,train
mp-1197646,Ba6Te10Br2O25,3.0197,Direct,0,0.0,Stable,train,val,test,train,train
mp-558350,Zn2TeBr2O3,3.3087,Indirect,1,0.0,Stable,train,train,train,val,test
mp-687088,Co2TeBr2O3,2.4162,Indirect,1,0.0667,Stable,train,test,train,train,train
mp-1198919,Ba3Te3(BrO4)2,3.2962,Indirect,1,0.0,Stable,train,train,train,train,test
mp-542807,Cu2Te2Br2O5,0.0601,Indirect,1,0.0188,Stable,val,test,val,val,train
mp-1106129,Bi4Te2Br2O9,1.8311,Direct,0,0.0456,Stable,train,test,train,train,train
mp-557322,Bi4Te2Br2O9,0.86,Indirect,1,0.1678,Unstable,train,train,train,test,train
mp-1193463,Mn4SiTeBr2O7,2.6949,Indirect,1,0.0,Stable,train,train,train,test,train
mp-555814,Sr2Cu2Te(BrO3)2,0.0091,Direct,0,0.0238,Stable,test,train,train,train,train
mp-1199575,Ba2Cu2Te4Br2O11,0.4324,Indirect,1,0.0,Stable,test,train,train,train,val
mp-561705,ZnCoTeBr2O3,2.6795,Indirect,1,0.0953,Stable,train,train,train,train,test
mp-28038,NbTeBr3,0.5947,Indirect,1,0.0,Stable,train,train,train,test,train
mp-570125,Hg2TeBr3,1.8821,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1188957,Te6IrBr3,1.154,Indirect,1,0.054,Stable,val,train,train,val,test
mp-1205332,Te6RhBr3,1.1601,Indirect,1,0.0637,Stable,train,train,train,test,train
mp-622262,Te6MoBr3,1.1825,Indirect,1,0.0428,Stable,train,train,test,train,train
mp-568386,Ag10Te4Br3,0.9637,Indirect,1,0.0021,Stable,val,train,test,train,train
mp-568392,Ag10Te4Br3,0.8722,Indirect,1,0.0,Stable,train,train,test,val,train
mp-1205099,,3.717,Indirect,1,0.0593,Stable,train,train,train,test,val
mp-1208424,,2.5242,Indirect,1,0.0,Stable,train,train,test,train,train
mp-29127,Bi(TeBr2)2,1.0593,Indirect,1,0.0281,Stable,test,train,train,train,train
mp-638749,Te3(PdBr)4,0.7702,Indirect,1,0.0,Stable,train,test,train,train,train
mp-29097,Hg3TeBr4,2.0454,Indirect,1,0.0,Stable,train,val,train,val,test
mp-662556,Re(TeBr2)2,1.9421,Indirect,1,0.0,Stable,train,train,train,train,test
mp-1227641,Bi10Te2Br4O17,1.0231,Indirect,1,0.0372,Stable,train,test,val,train,train
mp-1233562,MgTe4Pb6(BrO3)4,1.9302,Indirect,1,0.1446,Unstable,train,test,train,train,train
mp-1234074,MgTe4Pb6(BrO3)4,0.4121,Indirect,1,0.1445,Unstable,train,train,test,train,val
mp-1234529,MgTe4Pb6(BrO3)4,0.5878,Indirect,1,0.1993,Unstable,train,test,train,train,train
mp-28671,ZrTe2Br5,1.1062,Indirect,1,0.0,Stable,test,train,train,train,train
mp-542131,UTe4Br5,0.094,Indirect,1,0.0724,Stable,val,train,test,train,train
mp-669328,ReTe3Br5,1.2721,Indirect,1,0.1605,Unstable,train,train,train,test,train
mp-555275,NbTe7Br5O,0.5461,Indirect,1,0.027,Stable,train,train,test,train,train
mp-1198792,Te7WBr5O,0.5302,Indirect,1,0.0595,Stable,test,train,train,train,train
mp-23411,K2TeBr6,2.1407,Indirect,1,0.0103,Stable,train,test,train,train,train
mp-31076,Tl2TeBr6,2.1632,Indirect,1,0.0,Stable,train,train,train,train,test
mp-22963,K2TeBr6,2.336,Indirect,1,0.0,Stable,train,test,train,train,train
mp-569830,Te2PdBr6,1.3274,Indirect,1,0.0423,Stable,train,train,test,train,val
mp-29427,Ta(TeBr3)2,1.1942,Indirect,1,0.0055,Stable,train,test,train,train,train
mp-23405,Cs2TeBr6,2.1121,Indirect,1,0.0,Stable,train,train,train,test,val
mp-23383,Rb2TeBr6,2.0509,Indirect,1,0.0008,Stable,train,val,test,val,train
mp-23505,K2TeBr6,1.9579,Indirect,1,0.0232,Stable,test,train,train,train,val
mp-1196489,,0.3281,Direct,0,1.1055,Unstable,train,test,train,train,train
mp-570324,Rb2TeBr6,2.101,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1180598,MgTe(BrO)6,0.0406,Indirect,1,0.5672,Unstable,train,train,train,test,train
mp-740696,,2.1486,Indirect,1,0.0,Stable,train,train,test,train,train
mp-639164,Co7Te4(BrO2)6,2.2401,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1199775,MgTe(BrO)6,0.6633,Indirect,1,0.5519,Unstable,train,train,train,val,test
mp-1221809,Na2Te(BrO)6,0.6776,Indirect,1,0.4476,Unstable,train,train,test,train,train
mp-540998,FeTeBr7,1.0553,Indirect,1,0.0,Stable,train,train,train,train,test
mp-570186,Ga2Te2Br7,1.0077,Indirect,1,0.0,Stable,test,train,train,train,train
mp-623087,Re3(TeBr)7,1.1924,Indirect,1,0.0066,Stable,train,test,train,train,val
mp-1193453,Te7IrBr7,1.307,Indirect,1,0.0493,Stable,train,train,test,train,train
mp-1198778,Te6RuBr8,1.4039,Direct,0,0.0488,Stable,test,train,train,train,val
mp-541134,TeAuBr8,0.8075,Indirect,1,0.3279,Unstable,train,train,test,train,train
mp-29716,TaTeBr9,2.1847,Indirect,1,0.0,Stable,train,train,train,test,train
mp-560333,Ta2Te4Br10O,1.0323,Indirect,1,0.002,Stable,test,train,train,train,train
mp-1233008,LiTa2Te4Br10O,0.3052,Indirect,1,0.0513,Stable,train,train,train,train,test
mp-1233394,MgTa2Te4Br10O,0.9381,Indirect,1,0.0929,Stable,test,val,train,train,train
mp-1235131,LiTa2Te4Br10O,0.3071,Indirect,1,0.0335,Stable,train,val,train,train,test
mp-1235409,LiTa2Te4Br10O,0.2835,Indirect,1,0.0464,Stable,test,train,train,train,train
mp-1235353,LiTa2Te4Br10O,0.2672,Indirect,1,0.0336,Stable,train,val,train,train,test
mp-1235468,LiTa2Te4Br10O,0.2992,Indirect,1,0.052,Stable,train,train,train,test,train
mp-1235788,LiTa2Te4Br10O,0.2706,Indirect,1,0.0361,Stable,train,train,train,train,test
mp-1236376,LiTa2Te4Br10O,0.2446,Indirect,1,0.0478,Stable,val,train,train,train,test
mp-1236401,LiTa2Te4Br10O,0.3088,Indirect,1,0.0479,Stable,train,train,test,train,val
mp-1236727,LiTa2Te4Br10O,0.2246,Indirect,1,0.0366,Stable,val,train,train,train,test
mp-28672,Zr2TeBr12,2.4195,Indirect,1,0.0,Stable,train,test,train,train,train
mp-1217490,Te15W2(Br6O)2,0.3609,Direct,0,0.0729,Stable,val,train,train,train,test
mp-1217513,Te15Mo2(Br6O)2,0.1602,Direct,0,0.1022,Unstable,val,train,test,val,train
mp-1217500,,2.419,Indirect,1,0.0111,Stable,test,train,train,train,train
mp-1199238,InTe14(IrBr8)2,0.004,Indirect,1,0.0478,Stable,train,train,val,test,val
mp-1195449,Rb7Nd11Te12(Br4O9)4,3.1077,Direct,0,0.0,Stable,train,test,train,train,train
mp-569766,,0.7871,Indirect,1,0.0,Stable,train,train,train,train,test
mp-23273,,0.7793,Direct,0,0.0066,Stable,test,train,val,val,val
mp-27655,,0.6558,Direct,0,0.0,Stable,train,train,train,train,test
mp-28051,SbTeI,0.8429,Indirect,1,0.0034,Stable,test,train,train,train,val
mp-27741,TeAuI,1.1214,Indirect,1,0.0,Stable,train,val,test,train,train
mp-28745,Nb2Te6I,0.716,Indirect,1,0.0,Stable,train,test,train,train,val
mp-29234,InTeI,1.7076,Direct,0,0.0,Stable,test,train,train,train,train
mp-31037,CuTe2I,0.8278,Indirect,1,0.0,Stable,train,train,train,test,val
